0,` olvid dat `` 
53,` que tip titul necesit ser admit propuest `` 
53,` fij titul deb present inscripcion `` 
53,` requisit necesit realiz inscripcion < carrer > `` 
53,` tip titul requier estudi carrer `` 
53,que tip titul pid ingres < carrer > 
53,requisit necesari realiz registr < carrer > 
53,se requier titul registr 
54,` pued anot si titul secundari tramit `` 
54,` titul secundari tramit `` 
54,` pued estudi < carrer > si todavi titul secundari `` 
54,` quier curs < carrer > dieron titul `` 
54,` titul tramit pued estudi igual `` 
54,` document present si titul tramit `` 
54,` pued empez estudi titul secundari tramit `` 
54,` reci termin escuel pued estudi `` 
54,` pued present constanci titul secundari tramit `` 
54,` pued empez curs < carrer > si secundari tramit `` 
54,mi titul pendient pued estudi 
54,que document present si titul pendient 
54,pued comenz estudi titul secundari proces 
54,acab termin escuel pued estudi 
55,` pued estudi licenciatur si titul tramit `` 
55,` todavi titul terciari pued estudi licenciatur `` 
55,` titul tramit pued estudi licenciatur igual `` 
55,` quier estudi licenciatur todavi terciari `` 
55,` titul terciari tramit pued estudi licenciatur igual `` 
55,` pued comenz curs cicl licenciatur si titul terciari tramit `` 
55,` titul terciari tramit `` 
55,` pued estudi licenciatur titul `` 
55,` necesari titul terciari inici licenciatur `` 
55,` quer estudi licenciatur necesit titul `` 
55,pued comenz tom licenciatur si titul terciari pendient 
55,titul terciari pendient 
55,se requier titul terciari comenz licenciatur 
56,` quier estudi posgr titul tramit `` 
56,` pued realiz curs posgr si titul universitari tramit `` 
56,` titul universitari tramit `` 
56,` pued estudi posgr titul `` 
56,` necesari titul universitari inici posgr `` 
56,` quer estudi posgr necesit titul `` 
56,` quer curs posgr titul necesit `` 
56,` pued anot posgr si titul universitari tramit `` 
56,` hag estudi posgr titul tramit `` 
56,` recibi titul todavi pued estudi posgr `` 
56,quier estudi postgr titul pendient 
56,pued tom curs posgr si titul universitari pendient 
56,titul universitari proces 
56,se requier titul universitari comenz posgr 
56,quier tom curs posgr necesit titul 
56,pued inscrib postgr si titul universitari proces 
56,recibi aun titul pued estudi postgr 
57,` me inscrib vari carrer . teng envi jueg document cad `` 
57,` anot dos carrer cuant vec present papel `` 
57,` deb present document separ carrer `` 
57,` present document repet carrer `` 
57,` mand document cad vez inscrib carrer `` 
57,` si quier estudi dos carrer present papel dos vec `` 
57,` quier curs 2 carrer llev 2 vec document `` 
57,` inscrib mas carrer present document vari vec `` 
57,` si inscrib carrer deb present papel nuev `` 
57,` quier estudi vari carrer present vari vec document `` 
57,document deb present separ carrer 
57,teng envi document cad vez inscrib carrer 
57,si inscrib carrer deb envi document nuev 
58,` alumn un document deb present inscrib distanci `` 
58,` fui alumn carrer univers nacional litoral inscrib carrer distanci . deb envi nuev document ser admit nuev propuest `` 
58,` si alumn un present nuev papel inscripcion modal distanci `` 
58,` si alumn modal presencial volv present document `` 
58,` necesari envi document si alumn carrer presencial un `` 
58,` inscript carrer un papel necesit inscrib distanci `` 
58,` alumn un papel envi inscripcion carrer distanci `` 
58,` document present un sirv modal distanci `` 
58,` curs un present vez document `` 
58,` alumn un volv present papel `` 
58,si estudi un present nuev document registr mod distanci 
58,si estudi mod presencial volv envi document 
58,es necesari envi document si estudi carrer presencial un 
58,soy estudi un document deb envi inscripcion carrer distanci 
58,soy estudi univers volv envi document 
59,` envi document quier sab si lleg com `` 
59,` mand papel pued sab si lleg com `` 
59,` pued fij document `` 
59,` pued sab si document admit `` 
59,` part pagin encuentr document `` 
59,` lleg papel `` 
59,` quier sab si papel recib `` 
59,` entro fij si acept papel `` 
59,` pued conoc si document bien `` 
59,` pued sab inscripcion `` 
59,ya envi papel com pued sab si lleg com 
59,dond pued verific document 
59,quier sab si recib papel 
59,a dond voy ver si document acept 
59,com pued sab si document bien 
60,` funcion coordin academ `` 
60,` contact coordin academ `` 
60,` quier habl coordin academ `` 
60,` hag habl coordin academ `` 
60,` contact coordin academ `` 
60,` ayud coordin academ `` 
60,` funcion coordin tecnic `` 
60,` hac tutor carrer `` 
60,` veo respuest coordin academ `` 
60,` coordin academ `` 
60,` contact coordin tecnic `` 
60,` comun tutor carrer `` 
60,com comun coordin academ 
60,com habl coordin academ 
60,com ayud coordin academ 
60,com comun coordin tecnic 
61,` funcion docent `` 
61,` contact docent `` 
61,` quier habl docent `` 
61,` contact docent `` 
61,` ayud docent `` 
61,` hag comunic docent `` 
61,` veo respuest docent `` 
61,` hag habl docent `` 
61,` hac docent `` 
61,` cons trabaj docent `` 
61,cual papel maestr 
61,com comun maestr 
61,quier habl profesor 
61,contact maestr 
61,com ayud maestr 
61,veo respuest profesor 
61,com habl maestr 
61,que hac profesor 
61,cual trabaj maestr 
62,` hag si recib respuest docent `` 
62,` contest nadi < carrer > `` 
62,` recib respuest nadi < carrer > `` 
62,` estudi < carrer > nadi respond consult `` 
62,` docent respond `` 
62,` hag si docent contest `` 
62,` comuniqu docent recibi respuest `` 
62,` docent contest `` 
62,` comun si obteng respuest docent `` 
62,` docent < carrer > respond `` 
62,estudi < carrer > nadi respond pregunt 
62,el profesor respond 
62,que hag si profesor respond 
62,me pus contact profesor recibi respuest 
62,mi maestr respond 
62,a qui contact si recib respuest maestr 
62,maestr < carrer > respond 
62,que hag si recib respuest maestr 
62,nadi respond < carrer > 
63,` coordin academ respond consult `` 
63,` habl si coordin contest `` 
63,` intent contact coordin recib respuest `` 
63,` quier habl coordin academ pued `` 
63,` pued comunic coordin academ `` 
63,` coordin respond `` 
63,` hag si coordin contest `` 
63,` comuniqu coordin academ recibi respuest `` 
63,` coordin academ contest `` 
63,` comun si obteng respuest coordin academ `` 
63,me pus contact coordin academ recibi respuest 
63,mi coordin academ respond 
63,a qui contact si recib respuest coordin academ 
63,con qui habl si coordin respond 
64,` tutor contest `` 
64,` tutor sistem respond `` 
64,` hag si tutor contest `` 
64,` comuniqu tutor recibi respuest `` 
64,` comun si obteng respuest tutor `` 
64,` tutor respond mensaj `` 
64,` mand mensaj tutor respondi `` 
64,` no respond tutor sistem . `` 
64,` quier inici reclam ped respuest `` 
64,` pued comunic tutor sistem `` 
64,` quier habl tutor pued `` 
64,que hag si tutor respond 
64,me pus contact tutor recibi respuest 
64,a qui contact si recib respuest tutor 
64,envi mensaj tutor respondi 
64,quier inici reclam solicitud respuest 
64,mi tutor respond 
65,` cuand comienz curs carrer `` 
65,` empiez cur < carrer > `` 
65,` fech comienz cur `` 
65,` fech inici < carrer > `` 
65,` consult fech comienz cur `` 
65,` comienz curs `` 
65,` fech inici cur `` 
65,` arranc cur `` 
65,` period admision carrer `` 
65,` fech dict cur `` 
65,com verif fech inici curs 
65,comienz curs 
65,fech comienz curs 
66,` com inscrib curs materi `` 
66,` quier inscrib materi `` 
66,` inscrib < materi > `` 
66,` entrar inscrib < materi > `` 
66,` inscripcion materi `` 
66,` medi realiz inscripcion < materi > `` 
66,` inscripcion `` 
66,` hag inscrib `` 
66,` cons inscripcion si ingres `` 
66,` inscripcion cur `` 
66,com inscrib < materi > 
66,dond ir inscrib < materi > 
66,inscripcion asignatur 
67,` cual horari cur `` 
67,` horari curs `` 
67,` fij horari cur `` 
67,` horari cur exist `` 
67,` necesit sab horari < materi > `` 
67,` curs < materi > `` 
67,` horari `` 
67,` cronogram cur `` 
67,` horari curs `` 
67,` hor cur `` 
67,` hor clas `` 
67,horari curs 
67,hor asist 
67,horari curs exist 
68,` cuant materi cuatrimestr curs `` 
68,` curs orden `` 
68,` cantid materi pued curs `` 
68,` pued eleg cualqui materi curs `` 
68,` numer materi hac `` 
68,` pued curs mas materi `` 
68,` maxim materi pued curs `` 
68,` minim materi pued curs `` 
68,` restriccion materi cur `` 
68,` pued hac vari materi `` 
68,cuant materi semestr tom 
68,cuant materi pued tom 
68,que cantid asignatur hac 
68,cual numer maxim asignatur pued tom 
68,pued hac vari asignatur 
69,` cuant tiemp dur carrer curs elegi `` 
69,` cuant años dur carrer `` 
69,` tiemp finaliz carrer `` 
69,` cuant tiemp dur < carrer > `` 
69,` tiemp duracion < carrer > `` 
69,` cuant llev termin < carrer > `` 
69,` duracion carrer `` 
69,` cuant dur < carrer > `` 
69,` duracion plan estudi < carrer > `` 
69,` cuant años dur < carrer > `` 
69,cuant tiemp llev termin < carrer > 
69,cuant dur carrer 
69,cuant dur carrer 
70,` se solicit nombr usuari contraseñ ingres aul seccion dentr aul . `` 
70,` pid usuari pass ingres aul `` 
70,` sali aul pued logr `` 
70,` pued logr entrar aul `` 
70,` necesari logr entrar aul `` 
70,` pid vuelv logg dentr aul `` 
70,` pued usar aul pid usuari contraseñ `` 
70,` pid log entrar aul `` 
70,` habl si pid dat entrar aul `` 
70,` pid ingres dat entrar aul `` 
70,sali aul pued inici sesion 
70,no pued inici sesion entrar aul 
70,necesari inici sesion ingres aul 
70,no pued usar aul pid nombr usuari contraseñ 
70,porqu pid inici sesion ingres aul 
70,con qui habl si pid informacion ingres aul 
71,` estoy habilit curs materi acces aul `` 
71,` pued entrar aul `` 
71,` pued ingres aul inscript `` 
71,` abon cuot pued entrar aul `` 
71,` pag cuot acces aul `` 
71,` apto curs pued acced materi `` 
71,` pued acced aul `` 
71,` pued acced < materi > `` 
71,` habil aul < materi > `` 
71,` habil aul < carrer > `` 
71,` dispon aul virtual < materi > `` 
71,no pued entrar aul registr 
71,ya pag tarif pued ingres aul 
71,pag tarif acces aul 
72,` regularic materi const seccion regular sistem siu guard . com pued solucion `` 
72,` no aparec regular `` 
72,` no figur regular siu `` 
72,` no pas regular siu guard `` 
72,` qued regul pas `` 
72,` pas condicion siu `` 
72,` regul < materi > siu `` 
72,` aparezc regul siu guard `` 
72,` cuand intent inscrib exam adviert pued hac ten carg regular . ` 
72,` figur regular siu `` 
72,no regular siu 
72,me mantuv regul pas 
72,no regular siu 
73,` no pud regular materi . cuand pued volv cur deb apoy nuev ` 
73,` qued libr < materi > . hag `` 
73,` si qued libr volv pag `` 
73,` si desaprueb materi volv pag `` 
73,` no regularic materi volv cur `` 
73,` si recurs materi pag nuev `` 
73,` pued record < materi > `` 
73,` libr < materi > necesari volv pag `` 
73,` pued volv curs < materi > `` 
73,` volv pag record materi `` 
73,si libr pag nuev 
74,` soy ingres carrer por pued inscrib cur `` 
74,` ingres por acces sistem siu guard 
74,` me inscrib carrer pued entrar siu `` 
74,` ingres < carrer > pued entrar siu guard `` 
74,` pued entrar siu si ingres `` 
74,` inscrib materi prim cuatrimestr prim año < carrer > `` 
74,` ingres pued entrar siu `` 
74,` empec < carrer > año acces siu guard `` 
74,` quier empez curs inscrib `` 
74,` pued entrar siu guard pued inscrib `` 
74,me inscrib carrer pued ingres siu `` 
74,com inscrib asignatur prim cuatrimestr < carrer > 
74,comenc < carrer > año acces siu guard 
75,` pued ver cupon pag `` 
75,` veo pag `` 
75,` com pued visualiz cupon pag `` 
75,` acced cupon pag `` 
75,` aparec factur pag `` 
75,` veo pag `` 
75,` obteng factur `` 
75,` lug portal aparec cuot pag `` 
75,` veo cuot `` 
75,` acced cuot pag `` 
75,` por veo modul gestion financ `` 
75,com pued ver cupon pag 
75,factur pag aparec 
75,com consig factur 
75,com veo tarif 
75,com acced tarif pag 
76,` se venc cuot 1 quier curs asignatur . `` 
76,` cuot 1 encuentr venc gener nuev cupon pag `` 
76,` pued curs si venc cuot 1 `` 
76,` pas si venc cuot 1 `` 
76,` caduc cuot 1 pued curs `` 
76,` pud pag cuot 1 venc `` 
76,` pued pag cuot 1 pas fech `` 
76,` olvid pag prim cuot `` 
76,` pas segund vencimient pued abon cuot `` 
76,` venc prim cuot record asignatur `` 
76,suced si cuot 1 expir 
77,` se venc cuot 2 pued imprim . `` 
77,` gestion pag cuot 2 lueg vencimient `` 
77,` pued volv imprim segund cuot `` 
77,` suced si venc cuot 2 `` 
77,` actualiz fech vencimient cuot 2 `` 
77,` olvid pag segund cuot `` 
77,` tiemp abon cuot 2 `` 
77,` hag si pag cuot 2 tiemp `` 
77,` fech vencimient cuot 2 pas pued hac `` 
77,` cuot numer 2 pag venc `` 
77,com gestion pag tarif 2 despu vencimient 
77,que pas si cuot 2 expir 
77,cuot numer 2 pag expir 
78,` com realiz inscripcion rend exam final `` 
78,` inscrib exam final `` 
78,` hag inscrib final `` 
78,` inscrib exam < materi > `` 
78,` hac inscrib exam < materi > `` 
78,` inscrib rend final < materi > `` 
78,` anot rend final `` 
78,` anot rend `` 
78,` inscrib rend exam final `` 
78,` inscripcion exam final `` 
78,que deb hac inscrib exam 
78,dond deb registr exam final 
79,` final `` 
79,` rind final `` 
79,` examen final `` 
79,` rind final < carrer > `` 
79,` lug llev cab examen final `` 
79,` sed final `` 
79,` lug fisic realiz exam final `` 
79,` rind < materi > `` 
79,` rind final < materi > `` 
79,` rind examen < carrer > `` 
79,` dond rind examen final carrer cur `` 
79,lug realiz examen final 
80,` no pued inscrib rend exam final `` 
80,` dej inscrib rend exam `` 
80,` aparec < materi > inscrib final `` 
80,` quier inscrib final pued `` 
80,` pued realiz inscripcion llam final `` 
80,` quier rend final dej inscrib `` 
80,` problem inscripcion final < materi > `` 
80,` permit inscripcion exam `` 
80,` pued anot rend exam final `` 
80,` pued inscrib exam < materi > `` 
80,no pued registr tom exam final 
80,no dej inscrib tom exam 
80,no veo < materi > inscrib final 
80,quier dar final dej registr 
80,teng problem registr final < materi > 
80,no permit inscrib exam 
80,no pued inscrib tom exam final 
81,` es posibl rend vari examen mism turn `` 
81,` pued inscrib mas final `` 
81,` quier rend multipl examen turn `` 
81,` pued rend < materi > < materi > mism turn `` 
81,` pued rend mas exam turn `` 
81,` pued rend 2 examen mism llam `` 
81,` pued anot vari final `` 
81,` pued inscrib mas exam mism llam `` 
81,` pued sac 2 materi mism llam `` 
81,` pued rend sol materi llam `` 
81,es posibl tom vari examen turn 
81,pued inscrib final 
81,quier hac vari examen turn 
82,` dond pued consult fech examen `` 
82,` dias turn examen `` 
82,` fech turn examen `` 
82,` turn examen `` 
82,` rind examen `` 
82,` rind final < materi > `` 
82,` turn presencial `` 
82,` llam exam `` 
82,` aparec fech final `` 
82,` veo turn exam `` 
82,` pued present rend `` 
82,` fech examen `` 
82,` llam `` 
82,` inscrib llam `` 
82,` pued rend `` 
83,` com pued conoc not exam rend `` 
83,` veo not exam `` 
83,` sub not final < materi > `` 
83,` not exam `` 
83,` lug carg not exam `` 
83,` aparec not examen `` 
83,` hag consult not `` 
83,` veo result exam `` 
83,` aparec not exam `` 
83,` sub not exam < materi > `` 
83,com pued sab calif exam tom 
83,com veo calif exam 
83,com revis not 
83,com veo result prueb 
83,no veo calif exam 
83,dond calif exam 
83,dond carg calif exam 
84,` necesit constanci exam present trabaj . com pued obten `` 
84,` necesit constanci exam `` 
84,` consig constanci trabaj `` 
84,` hag obten constanci labur `` 
84,` necesit constanci trabaj `` 
84,` pued ped constanci exam `` 
84,` necesit certific exam firm docent `` 
84,` falt trabaj exam necesit constanci `` 
84,` pued ped papel testifiqu rend exam final `` 
84,` pued obten certific exam final `` 
84,com obteng certific labur 
84,pued solicit comprob exam 
84,necesit certific exam firm profesor 
85,` com solicit certific alumn regul `` 
85,` hag consegu certific alumn regul `` 
85,` pid certific alumn regul `` 
85,` pid certific alumn regul `` 
85,` necesit certific alumn regul `` 
85,` necesit document testifiqu alumn regul < carrer > `` 
85,` envi certific domicili `` 
85,` busc certific alumn regul `` 
85,` pued solicit mas certific alumn regul `` 
85,` cuant certific alumn regul pued ped `` 
85,` cuant tard envi certific alumn regul `` 
85,com obteng certific estudi regul 
85,dond solicit certific estudi regul 
85,com solicit certific estudi regul 
85,cuant certific regular estudi pued solicit 
85,cuant tiemp tard envi certific estudi regul 
85,envi certific direccion 
86,` com solicit certific histori academi `` 
86,` hag consegu certific histori academi `` 
86,` pid certific histori academi `` 
86,` pid certific histori academi `` 
86,` necesit certific histori academi `` 
86,` necesit document testifiqu histori academi `` 
86,` envi certific histori academi domicili `` 
86,` busc certific histori academi `` 
86,` pued solicit mas certific histori academi `` 
86,` cuant tard envi certific histori academi `` 
86,` cuant certific histori academi pued ped `` 
86,necesit document testifiqu historial academ 
86,envi certific histori academi cas 
86,busc certific histori academi 
86,pued solicit certific histori academi 
86,cuant tiemp tard envi certific histori academi 
86,cuant certific histori academi pued solicit 
86,com obteng certific histori academi 
86,solicit certific histori academi 
86,com solicit certific histori academi 
87,` com solicit constanci libr deud `` 
87,` hag consegu constanci libr deud `` 
87,` pid constanci libr deud `` 
87,` pid constanci libr deud `` 
87,` necesit constanci libr deud `` 
87,` necesit document testifiqu pose deud `` 
87,` envi constanci libr deud `` 
87,` busc constanci libr deud `` 
87,` cuant tard envi constanci libr deud `` 
87,` necesit certific pag `` 
87,necesit prueb deud libr 
87,necesit document testifiqu deud 
88,` qued < unid academi > 
88,` com contact < unid academi > `` 
88,` lleg < unid academi > `` 
88,` necesit telefon < unid academi > `` 
88,` pagin < unid academi > `` 
88,` necesit informacion < unid academi > 
88,` comun < unid academi > `` 
88,` tel < unid academi > `` 
88,` mail < unid academi > `` 
88,` < unid academi > `` 
88,` necesit contact < unid academi > `` 
88,` estan sed un `` 
88,` cual sed un `` 
88,` sed `` 
88,` local estan sed un `` 
88,` qued sed un `` 
88,` lugar estan unidad academ `` 
88,` qued sed `` 
88,` estan situ sed `` 
88,< unid academi > 
88,necesit numer telefon < unid academi > 
88,cual corre electron < unid academi > 
89,` calendari academ `` 
89,` exist calendari academ `` 
89,` acced calendari academ `` 
89,` necesit calendari academ `` 
89,` calendari academ `` 
89,` dispon calendari academ `` 
89,` calendari academ año `` 
89,` establec fech cur `` 
89,` figur fech llam `` 
89,` aparec fech inscripcion `` 
89,calendari academ 
89,calendari academ dispon 
90,` encuentr material estudi `` 
90,` sub diaposit `` 
90,` encuentr libr `` 
90,` sub puf `` 
90,` estan sub puf `` 
90,` acced puf `` 
90,` estan sub libr `` 
90,` sub firm `` 
90,` consig material estudi `` 
90,` acced material estudi `` 
90,sub archiv puf 
90,carg archiv puf 
90,com acced archiv puf 
90,carg libr 
90,dond material estudi 
91,` com rind examen final `` 
91,` cons exam final `` 
91,` rind final < materi > `` 
91,` final < materi > presencial `` 
91,` final presencial `` 
91,` teng viaj sant fe rend examen final `` 
91,` ir sed rend final `` 
91,` ir sant fe pod rend exam final `` 
91,` rend esencial `` 
91,` pued rend examen final distanci `` 
91,` pued rend examen final form remot `` 
91,` necesari rend final form presencial `` 
91,pued tom examen final form remot 
91,es necesari rend final person 
91,teng ir sant fe hac exam final 
91,las final car car 
92,` que pas deb segu habilit aul cur `` 
92,` hag habilit aul cur `` 
92,` hac habil aul `` 
92,` habit aul < materi > `` 
92,` necesit conoc habil aul `` 
92,` hac pod acced aul < materi > 
92,` hac habilit aul < carrer > `` 
92,` falt pod acced aul `` 
92,` habil aul cur `` 
92,` pag pod acced aul `` 
92,necesit sab com habil aul 
92,que hac habil aul < carrer > 
92,necesit acced aul 
92,no aul curs 
92,teng pag acced aul 
92,com habit aul 
93,` cual medi pag habilit ` 
93,` medi pag exist `` 
93,` pued pag < medi pag > `` 
93,` pued abon tarjet `` 
93,` pued pag tarjet `` 
93,` recib credit `` 
93,` pued realiz deposit `` 
93,` medi pag `` 
93,` posibl abon cuot credit `` 
93,` pued sald cupon deposit `` 
93,` cancel pag `` 
93,pued hac deposit 
93,que metod pag 
93,posibl pag tarif credit 
94,` pag carrer materi `` 
94,` pued pag materi `` 
94,` pag sol vez inici carrer `` 
94,` pag comprend tod carrer `` 
94,` pag cur < materi > `` 
94,` necesari abon cad asignatur curs `` 
94,` deb efectu pag materi `` 
94,` pag cad materi `` 
94,` cuant vec pag asignatur `` 
94,` cuant pag pued pag materi `` 
94,pag inclu tod carrer 
94,teng pag curs < materi > 
94,es necesari pag cad materi tom 
94,pag carrer asignatur 
95,` pag junt `` 
95,` plan financi `` 
95,` pued pag cuot `` 
95,` necesari abon junt curs `` 
95,` necesit pag tod cuot curs `` 
95,` acept pag cuot `` 
95,` pag deb hac unic cuot `` 
95,` hac cuot `` 
95,` cuant cuot pued pag `` 
95,` plan pag `` 
96,` com lleg facult tecnicatur diseñ program videojueg `` 
96,` ubicacion facult dict tecnicatur diseñ program videojueg `` 
96,` hag lleg finch `` 
96,` lleg facult ingenieri cienci hidric `` 
96,` qued finch `` 
96,` lleg facult carrer `` 
96,` facult `` 
96,` facult ingenieri cienci hidric `` 
96,` voy facult tecnicatur diseñ program videojueg `` 
96,` lleg finch `` 
97,` com realiz tramit homologacion materi tecnicatur diseñ program videojueg `` 
97,` homolog materi tecnicatur diseñ program videojueg `` 
97,` materi pued homolog tecnicatur diseñ program videojueg `` 
97,` realiz tramit homologacion tecnicatur diseñ program videojueg `` 
97,` homolog materi `` 
97,` hac homolog materi `` 
97,` realiz homologacion materi `` 
97,` pued homolog materi tecnicatur diseñ program videojueg `` 
97,` materi pued homolog `` 
97,` quier homolog introduccion program `` 
97,com llev cab homologacion materi videojueg 
98,` com obteng certific asistent exam materi tecnicatur diseñ program videojueg `` 
98,` necesit constanci rend exam tecnicatur diseñ program videojueg `` 
98,` rend exam tecnicatur diseñ program videojueg necesit papel testifiqu `` 
98,` necesit constanci testifiqu rend exam tecnicatur `` 
98,` necesit certific asistent final tecnicatur `` 
98,` quier certific asistent exam tecnicatur diseñ program videojueg `` 
98,` necesit certific present trabaj rend materi tecnicatur `` 
98,` otorg certific asistent exam `` 
98,` obteng certific asistent exam final `` 
98,` entreg certific asistent exam `` 
98,` necesit certific trabaj rend exam `` 
98,` consig papel testifiqu rend `` 
98,com obteng certific asistent exam asignatur tecnicatur diseñ program videojueg 
98,necesit prueb hic exam tecnicatur diseñ program videojueg 
98,necesit certific testifiqu hic exam tecnic 
99,` que pas si rend materi correl mism fech tecnicatur diseñ program videojueg `` 
99,` quier rend materi correl `` 
99,` pued rend materi present correlat `` 
99,` hag rend materi correl mism llam `` 
99,` pued rend materi correl mism turn `` 
99,` quier rend examen materi consecut `` 
99,` materi correl pued rend ambas `` 
99,` correlat materi impid rend junt `` 
99,` posibl rend materi correl mism llam `` 
99,` rend correl mism turn pued `` 
99,pued tom asignatur correl mism turn 
99,quier hac examen asignatur consecut 
100,` cual materi tecnicatur diseñ program videojueg `` 
100,` materi dan tecnicatur videojueg `` 
100,` cual materi cur tecnicatur program jueg `` 
100,` cuant materi tecnicatur diseñ videojueg `` 
100,` materi prim año tecnicactur videojueg `` 
100,` asignatur carrer videojueg `` 
100,` tem dan carrer tecnicatur videojueg `` 
100,` materi obligatori carrer videojueg `` 
100,` curriculum videojueg `` 
100,` materi pued inscrib curs tecnicatur program diseñ videojueg `` 
100,que asignatur obligatori carrer videojueg 
100,curriculum videojueg 
100,que materi pued inscrib estudi program diseñ videojueg 
100,asignatur import tecnic videojueg 
100,materi estudi tecnicatur program jueg 
100,cuant asignatur diseñ tecnicatur videojueg 
100,asignatur prim año videojueg tecnicactur 
100,que asignatur pued aprob tecnic diseñ program videojueg 
100,que materi pued aprob videojueg 
101,` cuant optat deb hac tecnicatur diseñ program videojueg `` 
101,` optat deb curs carrer videojueg `` 
101,` cual optat aprob hac tecnicatur diseñ program jueg `` 
101,` cuant efect carrer diseñ videojueg `` 
101,` curs materi optat program videojueg `` 
101,` cuant materi optat aprob tecnicatur program videojueg `` 
101,` curs tod optat plan diseñ videojueg `` 
101,` cur optat program jueg `` 
101,` pued curs optat tecnicatur videojueg cualqui moment ` 
101,` optat tecnicatur diseñ program videojueg correlat `` 
101,pued tom asignatur optat videojueg cualqui moment 
101,las asignatur optat diseñ program videojueg correlat 
101,cuant asignatur optat carrer diseñ videojueg 
101,teng tom asignatur opcional program videojueg 
101,cuant asignatur optat deb prob tecnicatur program videojueg 
101,teng tom tod asignatur optat plan diseñ videojueg 
101,cuant asignatur optat deb hac diseñ tecnicatur program videojueg 
101,que asignatur optat deb tom carrer videojueg 
102,` que tecnolog usan tecnicatur diseñ program videojueg ` 
102,` cual tecnolog utiliz tecnicatur diseñ videojueg `` 
102,` lenguaj program usan program videojueg `` 
102,` libr usan program videojueg `` 
102,` cual frameworks usan tecnicatur program videojueg `` 
102,` program usan program carrer videojueg `` 
102,` usan con tecnicatur diseñ program jueg `` 
102,` usan tal tecnicatur diseñ program videojueg `` 
102,` lenguaj program pued aprend tecnicatur diseñ program videojueg `` 
102,` program diseñ videojueg `` 
102,bibliotec utiliz program videojueg 
103,` salud cabot `` 
103,` salud cabot `` 
103,` salud cabot `` 
103,` salud cabot `` 
103,` salud cabot `` 
103,` salud cabot `` 
103,` salud cabot `` 
103,` salud cabot `` 
103,` salud cabot `` 
103,` salud cabot ``  
104,` graci chau `` 
104,` graci chau `` 
104,` graci chau `` 
104,` graci chau `` 
104,` graci chau `` 
104,` graci chau `` 
104,` graci chau `` 
104,` graci chau `` 
104,` graci chau `` 
104,` graci chau `` 
105,` sos robot `` 
105,` sos robot `` 
105,` sos robot `` 
105,` sos robot `` 
105,` sos robot `` 
105,` sos robot `` 
105,` sos robot `` 
105,` sos robot `` 
105,` sos robot `` 
105,` sos robot `` 
